Price,Area,NumberBed,NumberToilet,HuongNha,HuongBanCong,NoiThat,Chudautu,QuyMo,ViDo,KinhDo,LoaiTin,Quan,Price_per_m2
3500000000.0,145.0,3,2,Tây-Nam,Đông-Bắc,0,Công ty TNHH phát triển khu đô thị Nam Thăng Long,"Gồm: 50 toà nhà cao tầng, 2.500 căn nhà ở thấp tầng (biệt thự) và các tổ hợp văn phòng, trung tâm thương mại, trung tâm mua sắm và giải trí",21.072135925293,105.810997009277,Tin Vip 1,Tây Hồ,24137931.03448276
4000000000.0,56.0,1,2,Tây-Nam,Đông-Bắc,0,0,"Gồm 2 tòa tháp cao 30 tầng, 6 tầng TTTM, 6 tầng hầm",21.033269882202106,105.816703796387,Tin Vip 1,Ba Đình,71428571.42857143
2100000000.0,90.0,3,2,Tây-Bắc,Đông-Nam,"Bàn giao thô plus(full thiết bị vệ sinh) hệ thống cửa vào, khóa từ cao cấp, tường sơn trắng, lan can ban công kính cường lực, hệ thống kính tràn Low - E toàn bộ phòng khách& ngủ.",Công ty TSQ Việt Nam,Cao 44 tầng và 3 tầng hầm,20.9733200073242,105.778282165527,Tin Vip 1,Hà Đông,23333333.333333332
3900000000.0,133.0,3,2,Tây-Nam,Đông-Nam,Cơ bản gắn liền tường.,0,"Gồm 2 tầng hầm, 5 tháp từ 25-29 tầng",21.0292072296143,105.764450073242,Tin Vip 1,Nam Từ Liêm,29323308.27067669
2600000000.0,65.64,2,2,Đông-Bắc,Tây-Nam,Hoàn thiện nội thất ,Tập đoàn Vingroup,0,21.0201683044434,105.78075408935499,Tin Vip 1,Nam Từ Liêm,39609993.90615478
3100000000.0,83.0,2,2,Đông-Bắc,Tây-Nam,Full nội thất cao cấp gắn tường ,Công ty CP Hóa Dầu Quân Đội,2 tháp cao 35 tầng và 9 lô biệt thự,21.0371532440186,105.786338806152,Tin Vip 1,Cầu Giấy,37349397.590361446
2200000000.0,88.0,3,2,Đông-Bắc,Tây-Nam,0,0,0,20.956588745117198,105.844886779785,Tin Vip 1,Hoàng Mai,25000000.0
1900000000.0,38.0,1,2,Đông-Bắc,Tây-Nam,Full đồ luxury. Full đồ luxury.,Tân Hoàng Minh Group,Gồm 1 tòa nhà cap 27 tầng và 3 tầng hầm,21.069709777832,105.811210632324,Tin Vip 1,Tây Hồ,50000000.0
5300000000.0,80.0,2,2,Đông-Bắc,Tây-Nam,0,0,"Gồm 2 tòa tháp cao 30 tầng, 6 tầng TTTM, 6 tầng hầm",21.0317993164063,105.814193725586,Tin Vip 1,Ba Đình,66250000.0
2700000000.0,74.83,2,2,Đông-Bắc,Tây-Nam,0,Công ty CP Terra Gold Việt Nam,Gồm 27 tầng nổi và 3 tầng hầm,20.9984378814697,105.866737365723,Tin Vip 1,Hai Bà Trưng,36081785.38019511
2900000000.0,90.0,2,2,Bắc,Đông-Nam,Đủ đồ cơ bản ,Tập đoàn Vingroup,Gồm 11 tòa (T1-T11),20.9947910308838,105.86784362792999,Tin Vip 1,Hai Bà Trưng,32222222.222222224
2500000000.0,72.0,2,2,Bắc,Nam,"Đa dạng từ nguyên bản, cơ bản hoặc full nội thất đều có rất nhiều.",Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco,"gồm: 08 tòa chung cư cao 35 tầng (A2, A3, A6, A7) và 28 tầng (A1, A4, A5, A8)",21.0495662689209,105.778594970703,Tin Vip 1,Bắc Từ Liêm,34722222.222222224
1150000000.0,63.0,2,2,Bắc,Nam,"Toàn bộ nội thất bên trong, hoàn thiện sàn gỗ cao cấp, hệ thống tủ bếp, trần thạch cao, điện chiếu sáng, 3 điều hòa Daikin, quạt trần.",Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,"Tổng diện tích mặt sàn 87.803m2, gồm 3 tòa chung cư HH4A, HH4B, HH4C",20.963314056396502,105.82673645019501,Tin Vip 1,Hoàng Mai,18253968.253968254
1550000000.0,62.3,2,2,Bắc,Nam,0,"Công ty CP Phát triển Đô thị Từ Liêm - LIDECO, JSC","02 chung cư cao 6 tầng, gồm 132 căn hộ độc lập và khép kín",21.0345783233643,105.76812744140601,Tin Vip 1,Nam Từ Liêm,24879614.767255217
1500000000.0,38.0,1,1,Tây-Bắc,Đông-Nam,"Bàn giao căn hộ bán hoàn thiện tòa C1, C3, C6, C7: Sàn phòng khách gạch cao cấp, sàn ngủ làm bằng gỗ, full thiết bị nhà tắm vệ sinh, các đường ống dẫn điện và các đầu chờ hoàn thiện...",Tân Hoàng Minh Group,Gồm 4 tòa căn hộ và 2 tòa văn phòng,21.0058059692383,105.79437255859399,Tin Vip 1,Cầu Giấy,39473684.21052632
900000000.0,63.0,2,2,Tây-Bắc,Đông-Nam,"Nội thất bàn giao cơ bản: Cửa vân gỗ chống cháy, chống ồn, trần thạch cao, full toàn bộ thiết bị WC, hệ thống đầu chờ...",Công ty Cổ phần Tập đoàn FLC,"Gồm: nhà ở, biệt thự,",20.991436004638697,105.756065368652,Tin Vip 1,Nam Từ Liêm,14285714.285714285
4500000000.0,88.0,2,2,Tây-Bắc,Đông-Nam,"- Bàn giao nội thất cao cấp, nhập khẩu từ những thương hiệu hàng đầu thế giới như Duravit, Mallorca, Kohler. Điều hòa Daikin âm trần 2 chiều. Kính hộp Low - E 2 lớp cách âm, cách nhiệt, chống ồn tốt.",0,0,21.0099925994873,105.773422241211,Tin Vip 1,Nam Từ Liêm,51136363.63636363
3600000000.0,87.97,3,2,Tây-Bắc,Đông-Nam,Đủ đồ hoặc đồ cơ bản.,Công ty CP Terra Gold Việt Nam,Gồm 27 tầng nổi và 3 tầng hầm,20.9984378814697,105.866737365723,Tin Vip 1,Hai Bà Trưng,40923041.946118
3200000000.0,76.0,2,2,Tây-Bắc,Đông-Nam,0,Tập đoàn Vingroup,0,20.994333267211896,105.86756134033199,Tin Vip 1,Hai Bà Trưng,42105263.15789474
3700000000.0,107.0,2,2,Tây-Bắc,Đông-Nam,Full nội thất CĐT.,Tập đoàn Vingroup,3 tòa tháp cao tầng và trung tâm thương mại,21.01176532142601,105.78645062446604,Tin Vip 1,Nam Từ Liêm,34579439.25233645
1900000000.0,70.0,2,2,Tây-Bắc,Đông-Nam,"Nội thất nguyên bản CĐT: gồm sàn gỗ, trần thạch cao, hệ thống cửa thông phòng và cửa chính, bình nóng lạnh, quạt thông gió... Nội thất cơ bản gồm: tủ bếp, điều hòa, rèm, giàn phơi ",Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco,"gồm: 08 tòa chung cư cao 35 tầng (A2, A3, A6, A7) và 28 tầng (A1, A4, A5, A8)",21.0495662689209,105.778594970703,Tin Vip 1,Bắc Từ Liêm,27142857.14285714
2800000000.0,90.0,3,2,Bắc,Đông-Nam,Nguyên bản - Cơ bản gắn tường - đầy đủ nội thất.,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco,"gồm: 08 tòa chung cư cao 35 tầng (A2, A3, A6, A7) và 28 tầng (A1, A4, A5, A8)",21.0495662689209,105.778594970703,Tin Vip 1,Bắc Từ Liêm,31111111.111111112
3600000000.0,71.1,2,2,Tây,Đông,Full đồ.,Tổng công ty Xây dựng Thanh Hóa - Công ty Cổ phần,Gồm 2 khối tháp căn hộ cao 27 và 37 tầng,21.0277194976807,105.78589630127001,Tin Vip 1,Cầu Giấy,50632911.39240507
2950000000.0,82.0,2,2,Bắc,Nam,Nội thất cơ bản chủ đầu tư.,Tập đoàn Vingroup,Gồm 11 tòa (T1-T11),20.9947910308838,105.86784362792999,Tin Vip 1,Hai Bà Trưng,35975609.75609756
4800000000.0,86.5,2,2,Đông-Nam,Tây-Bắc,"- Nội thất hoàn thiện của chủ đầu tư: Sàn gỗ, trần thạch cao, hệ thống chiếu sáng, hệ thống bếp cao cấp, điều hòa âm trần Mitsubishi, tủ âm tường. - Full nội thất: Sofa, giường, bàn ăn, tivi, tủ lạnh",Tập đoàn Vingroup,gồm 2 tòa cao ốc 30 tầng,21.0229530334473,105.809814453125,Tin Vip 1,Đống Đa,55491329.47976878
2899000000.0,87.0,3,2,Tây,Đông,Full liền tường (cấp lượng cao cấp),Công ty CP Đầu tư và Xây dựng số 1 Hà Nội,"8,2 ha, gồm 57 lô nhà vườn và biệt thự sang trọng, 6 tòa nhà cao tầng từ 19-25 tầng",21.0505809783936,105.79224395752001,Tin Vip 1,Bắc Từ Liêm,33321839.08045977
1600000000.0,60.0,2,1,Nam,Tây-Bắc,- Tủ bếp - Tủ quần áo - Máy giặt - Tủ lạnh - Điều hòa,0,0,21.044106,105.8101164,Tin Vip 1,Ba Đình,26666666.666666668
2400000000.0,59.8,1,1,Nam,Bắc,"- Full nội thất cao cấp nhập khẩu. - Điều hòa âm trần 2 chiều Multi Mitsubishi. - Tủ bếp Đông Dương, bếp, hút mùi, chậu rửa nhập khẩu. - Thiết bị vệ sinh Kohler và Grohe. - Tủ giày, tủ quần áo âm tườn",Công ty CP Xây dựng và Thương mại Bắc Hà,Gồm 2 tòa chung cư CT1 và CT2,21.0433597564697,105.81848907470699,Tin Vip 1,Tây Hồ,40133779.26421405
5400000000.0,88.0,2,2,Nam,Bắc,Nội thất Semi (bán hoàn thiện).,Tân Hoàng Minh Group,"Gồm 2 tòa tháp căn hộ cao 25 tầng, 1 tòa tháp dịch vụ 8 tầng và 5 tầng hầm",21.064899444580103,105.827049255371,Tin Vip 1,Tây Hồ,61363636.36363637
5000000000.0,146.0,4,3,Nam,Bắc,Full,Tập đoàn Vingroup,"19 căn / sàn; gồm 2 sảnh A và B; sảnh A:9 căn, sảnh B:10 căn và các căn biệt thự, liền kề",21.0365676879883,105.760482788086,Tin Vip 1,Nam Từ Liêm,34246575.34246575
6500000000.0,146.0,3,3,Nam,Bắc,Nội thất cơ bản.,Tân Hoàng Minh Group,"Gồm 2 tòa tháp căn hộ cao 25 tầng, 1 tòa tháp dịch vụ 8 tầng và 5 tầng hầm",21.064899444580103,105.827049255371,Tin Vip 1,Tây Hồ,44520547.94520548
1850000000.0,53.0,1,2,Nam,Bắc,0,Tập đoàn Vingroup,0,20.994333267211896,105.86756134033199,Tin Vip 1,Hai Bà Trưng,34905660.37735849
3040000000.0,89.0,3,2,Nam,Bắc,Nội thất đầy đủ.,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco,"gồm: 08 tòa chung cư cao 35 tầng (A2, A3, A6, A7) và 28 tầng (A1, A4, A5, A8)",21.0495662689209,105.778594970703,Tin Vip 1,Bắc Từ Liêm,34157303.37078652
3290000000.0,84.0,3,2,Nam,Bắc,"Full nội thất gắn tường nhập khẩu cao cấp bao gồm: Trần thạch cao, nẹp phào tường, sàn gỗ, khóa từ kỹ thuật số, tủ bếp, bếp từ, hút mùi, chậu rửa,...",Công ty CP Đầu tư Phú Thượng ,0,21.081007003784197,105.81809234619101,Tin Vip 1,Tây Hồ,39166666.666666664
4500000000.0,88.0,2,2,Nam,Bắc,0,0,0,21.0099925994873,105.773422241211,Tin Vip 1,Nam Từ Liêm,51136363.63636363
4320000000.0,120.0,3,2,Tây-Bắc,Đông-Nam,0,Công ty CP Đầu tư và Phát triển nhà số 6 Hà Nội ,Gồm 36 tầng nổi và 2 tầm hầm,21.005578994751,105.803749084473,Tin Vip 1,Thanh Xuân,36000000.0
2300000000.0,58.0,2,2,Tây-Bắc,Đông-Nam,"* Nội thất chủ đầu tư bao gồm: - Hệ thống bếp và tủ bếp. - Điều hòa. - Full thiết bị nhà vệ sinh. - Đèn, trần thạch cao, sàn gỗ. * TIện ích: - Bể bơi ngoài trời và trong nhà tầng 27. - Rất nhiều shoph",Công ty CP Terra Gold Việt Nam,Gồm 27 tầng nổi và 3 tầng hầm,20.9984378814697,105.866737365723,Tin Vip 1,Hai Bà Trưng,39655172.4137931
2930000000.0,83.9,3,2,Tây-Bắc,Đông-Nam,"3 điều hòa, 2 nóng lạnh, sàn gỗ hệ tủ bếp đầy đủ, wc bồn tắm đứng, bàn ghế nội thất cơ bản.",Công ty CP Đầu tư Địa ốc Sông Hồng,"Gồm 2 khối nhà 21 tầng được liên kết thành hình chữ U, khối văn phòng ở giữa cao 11 tầng",21.014835357665998,105.81726837158199,Tin Vip 1,Đống Đa,34922526.817640044
13900000000.0,146.19,4,3,Tây-Bắc,Đông-Nam,Tặng nội thất cho khách hàng mua thiện chí.,0,"Gồm 2 tòa tháp cao 30 tầng, 6 tầng TTTM, 6 tầng hầm",21.0317993164063,105.814193725586,Tin Vip 1,Ba Đình,95081742.93727341
3600000000.0,206.0,5,3,Tây,Đông-Nam,Nội thất liên doanh. Chỉ việc vào ở.,0,0,20.9887758,105.8106837,Tin Vip 1,Thanh Xuân,17475728.155339807
1800000000.0,70.0,2,2,Tây-Nam,Đông-Bắc,Nội thất bàn giao chủ đầu tư (Nội thất cơ bản).,0,"2.300 căn biệt thự, 66 tòa căn hộ",21.0024147033691,105.964111328125,Tin Vip 1,Gia Lâm,25714285.714285713
2750000000.0,56.9,2,2,Tây-Nam,Đông-Bắc,0,Công ty CP Đầu tư Đồng Phát,Gồm 2 nguyên đơn cao 30 tầng,20.9800987243652,105.87424468994101,Tin Vip 1,Hoàng Mai,48330404.21792619
1070000000.0,63.0,2,2,Đông-Nam,Tây-Bắc,0,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,"Tổng diện tích mặt sàn 87.803m2, gồm 3 tòa chung cư HH4A, HH4B, HH4C",20.963314056396502,105.82673645019501,Tin Vip 1,Hoàng Mai,16984126.984126985
1190000000.0,70.0,2,2,Đông-Nam,Tây-Bắc,"Nội thất cơ bản: Nóng lạnh, bồn rửa.",Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,Tin Vip 1,Hà Đông,17000000.0
2700000000.0,96.0,3,2,Tây-Bắc,Đông-Nam,0,Công ty TNHH Gamuda Land Việt Nam,"Gồm 2 tòa hình chữ L cao 27 tầng và 30 tầng, 3 dãy nhà phố thương mại",20.970058441162106,105.87777709960899,Tin Vip 1,Hoàng Mai,28125000.0
2250000000.0,84.0,2,2,Tây-Bắc,Đông-Nam,Full.,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân,"Gồm 4 tòa nhà chính: Ánh Sáng, Ruby, Sapphire, Nước",21.0403366088867,105.76758575439501,Tin Vip 1,Bắc Từ Liêm,26785714.285714287
1800000000.0,80.0,2,2,Tây-Bắc,Đông-Nam,"* Nội thất bàn giao: Full đồ cao cấp liền tường. - Sàn gỗ công nghiệp dày 12mm. - Trần thạch cao, tấm thạch cao Boral/ Gyprock. - Cửa gỗ lõi thép chống cháy.",Công ty CP Tập đoàn Nam Cường Hà Nội,GĐ1 gồm 2 tháp A-B cao 34 tầng,20.9830436706543,105.757339477539,Tin Vip 1,Hà Đông,22500000.0
2900000000.0,98.0,3,2,Tây-Bắc,Đông-Nam,"Đã có điều hoà , tủ bếp , bếp từ ",Công ty CP Đầu tư Phát triển Đô thị Thăng Long,"Gồm 2 tòa tháp chung cư cao 34 tầng, 2 tòa văn phòng 17 tầng, 1 nhà Club House, 1 tòa nhà 25 tầng kết hợp văn phòng và căn hộ cho thuê",21.033765792846697,105.770301818848,Tin Vip 1,Nam Từ Liêm,29591836.734693877
1850000000.0,53.0,1,1,Bắc,Nam,0,Tập đoàn Vingroup,Gồm 11 tòa (T1-T11),20.9947910308838,105.86784362792999,Tin Vip 1,Hai Bà Trưng,34905660.37735849
2200000000.0,94.0,3,2,Tây-Bắc,Đông-Nam,"Thiết bị bàn giao trong căn hộ: - Hệ thống kính Low - E. - Sàn gỗ nhập khẩu: Malaysia. - Khoá cửa 4 tính năng thẻ, chìa khoá cơ, mật mã, vân tay: Hafele/Dormakaba. - Trang thiết bị nhà vệ sinh: Toto N",Công ty CP Đầu tư Xây dựng số 9 Hà Nội,1120 căn hộ,21.02958106994629,105.85041046142578,Tin Vip 1,Long Biên,23404255.319148935
2680000000.0,78.47,3,2,Tây-Bắc,Đông-Nam,"- Sàn gỗ bột đá SPC cao cấp xuất khẩu Châu Âu. - Thiết bị vệ sinh Bravat nhập Đức. - Khóa cửa Kaadas nhập Đức. - Thiết bị điện Simon nhập Tây Ban Nha. - Đầu chờ bếp, đầu chờ điều hòa.",Công ty CP Đầu tư Xây dựng số 9 Hà Nội,Gồm 5 toà tháp cao 22 tầng,21.0443172454834,105.877861022949,Tin Vip 1,Long Biên,34153179.55906716
2200000000.0,45.0,1,1,Tây-Bắc,Đông-Nam,0,Tập đoàn Vingroup,0,21.0201683044434,105.78075408935499,Tin Vip 1,Nam Từ Liêm,48888888.88888889
899000000.0,72.0,2,2,Tây-Bắc,Đông-Nam,0,0,0,20.955835,105.7563658,Tin Vip 1,Hà Đông,12486111.111111112
2980000000.0,80.0,2,2,Tây-Bắc,Đông-Nam,0,Tập đoàn Hà Đô,Gồm 17 tầng nổi và 2 tầng hầm với tổng số 135 căn hộ,21.0347061157227,105.792343139648,Tin Vip 1,Cầu Giấy,37250000.0
4900000000.0,115.0,3,2,Đông,Tây-Bắc,"Full nội thất sang trọng , hiện đại ",Công ty TNHH phát triển khu đô thị Nam Thăng Long,"Gồm: 50 toà nhà cao tầng, 2.500 căn nhà ở thấp tầng (biệt thự) và các tổ hợp văn phòng, trung tâm thương mại, trung tâm mua sắm và giải trí",21.072135925293,105.810997009277,Tin Vip 1,Tây Hồ,42608695.652173914
3850000000.0,86.0,3,2,Đông,Tây,Hoàn thiện.,Tập đoàn Vingroup,Tổ hợp các căn hộ cao cấp,20.998958587646502,105.788032531738,Tin Vip 2,Nam Từ Liêm,44767441.86046512
1700000000.0,42.3,1,2,Đông,Tây,0,0,0,21.0219033,105.8157732,Tin Vip 2,Ba Đình,40189125.29550828
1150000000.0,68.0,2,2,Tây-Bắc,Đông-Nam,Sàn gỗ trần thạch cao và full nội thất niền tường,Công ty CP Xây dựng số 3 - VINACONEX3,Gồm khu nhà ở thấp tầng và chung cư,21.0374660491943,105.907508850098,Tin Vip 2,Long Biên,16911764.70588235
2200000000.0,74.0,2,2,Tây-Bắc,Đông-Nam,"Full nội thất liền tường: - Sàn gỗ, trần thạch cao, thiết bị chiếu sáng, điều hòa treo các phòng. - Đầy đủ thiết bị bếp: tủ bếp trên dưới, bếp từ, hút mùi, bồn rửa. - Đầy đủ thiết bị vệ sinh",0,Tòa tháp cao 26 tầng,20.9739685058594,105.82169342041,Tin Vip 2,Hoàng Mai,29729729.72972973
3800000000.0,154.3,3,3,Bắc,Tây-Nam,Cơ bản chủ đầu tư.,Tập đoàn CapitaLand,Gồm 5 toà nhà với 1478 căn hộ,20.9865188598633,105.78639984130899,Tin Vip 2,Hà Đông,24627349.31950745
1030000000.0,29.0,1,1,Đông-Nam,Tây-Bắc,"- Nội thất bàn giao: Giường, tivi, tủ lạnh, máy giặt, tủ quần áo, bếp, tủ bếp, điều hòa...",Tập đoàn Vingroup,Tổ hợp các căn hộ cao cấp,20.998958587646502,105.788032531738,Tin Vip 2,Nam Từ Liêm,35517241.37931035
2450000000.0,107.0,3,2,Tây-Bắc,Đông-Nam,0,Công ty CP Đầu tư Hải Phát,Gồm 2 tòa (1 tòa 35 tầng và 1 tòa 50 tầng),20.973667144775398,105.75871276855499,Tin Vip 2,Hà Đông,22897196.261682242
2100000000.0,67.0,2,2,Đông-Nam,Đông-Nam,Cơ bản,Công ty TNHH Bất động sản và Xây dựng Việt Hưng,Gồm 4 tòa nhà cao 35 tầng cao và 1 tầng hầm,20.9842433929443,105.808448791504,Tin Vip 2,Thanh Trì,31343283.58208955
3400000000.0,70.0,2,2,Đông-Nam,Tây-Bắc,"Full Nội thất: Sàn gỗ, trần thạch cao, thiết bị về sinh đầy đủ, Điều hòa âm trần tất cả các phòng, Bếp , thiết bị bếp.... Tất cả đều là đồ nhập khẩu cao cấp",Công ty CP Hóa Dầu Quân Đội,2 tháp cao 35 tầng và 9 lô biệt thự,21.0371532440186,105.786338806152,Tin Vip 2,Cầu Giấy,48571428.571428575
1850000000.0,65.0,2,1,Đông-Nam,Tây-Bắc,Có công trình phụ và khu Bếp đã sửa đẹp,0,0,21.0082556,105.8337185,Tin Vip 2,Đống Đa,28461538.46153846
1900000000.0,112.0,3,2,Đông-Nam,Tây-Bắc,"Full nội thất liền tường. hệ thống đèn led âm trần, sàn gỗ, điều hòa 2 chiều 18000 BTU, tủ giày, tủ quần áo, tủ bếp trên dưới, chậu rửa, hút mùi, bếp từ, thiết bị vệ sinh cao cấp (bồn tắm, vách kính",Công ty CP Đầu tư Hải Phát,Gồm 2 tòa (1 tòa 35 tầng và 1 tòa 50 tầng),20.973667144775398,105.75871276855499,Tin Vip 2,Hà Đông,16964285.714285713
1100000000.0,64.0,2,1,Đông-Nam,Tây-Bắc,Đầy đủ nội thất đẹp.,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,Tin Vip 2,Hà Đông,17187500.0
6800000000.0,245.5,4,3,Đông-Nam,Tây-Bắc,0,Công ty CP Đầu tư và Xây dựng số 1 Hà Nội,19 tầng và diện tích xây dựng trên diện tích 1300 m2,21.0511646270752,105.79280090332001,Tin Vip 2,Bắc Từ Liêm,27698574.33808554
2700000000.0,75.0,2,2,Bắc,Bắc,"Đầy đủ nội thất tivi, tủ lạnh, máy giặt, sofa...",Tập đoàn Vingroup,Gồm 11 tòa (T1-T11),20.9947910308838,105.86784362792999,Tin Vip 2,Hai Bà Trưng,36000000.0
1950000000.0,65.0,2,2,Bắc,Nam,0,Bộ Tham Mưu - Bộ Tư Lệnh Bộ Đội Biên Phòng,Chung cư gồm 2 tòa nhà CT1 và CT2,21.0324401855469,105.778594970703,Tin Vip 2,Cầu Giấy,30000000.0
1370000000.0,60.0,2,1,Bắc,Nam,0,0,"2.300 căn biệt thự, 66 tòa căn hộ",21.0024147033691,105.964111328125,Tin Vip 2,Gia Lâm,22833333.333333332
880000000.0,48.0,1,1,Tây-Bắc,Đông-Nam,Đầy đủ giường tủ điều hòa bàn ghế.,0,0,20.9986278,105.8604904,Tin Vip 2,Hai Bà Trưng,18333333.333333332
2900000000.0,95.0,3,2,Tây-Bắc,Đông-Nam,0,Công ty TNHH Gamuda Land Việt Nam,Gồm 3 Block chung cư cao 35 tầng,20.965379714965803,105.850639343262,Tin Vip 2,Hoàng Mai,30526315.789473683
2800000000.0,75.0,2,2,Đông-Bắc,Tây-Nam,Full nội thất liền tường cao cấp,0,0,20.9999027252197,105.80218505859399,Tin Vip 2,Thanh Xuân,37333333.333333336
2700000000.0,94.5,2,2,Đông-Bắc,Tây-Nam,"Nội thất gỗ An Cường, phong cách hiện đại. Đầy đủ WC, bàn ăn, giường tủ,...",Công ty CP Xây dựng Sông Hồng - Incomex,Gồm 2 tòa tháp cao 19 tầng,21.031446456909197,105.900825500488,Tin Vip 2,Long Biên,28571428.57142857
1200000000.0,43.0,1,1,Đông-Bắc,Tây-Nam,"Bàn giao cơ bản chủ đầu tư: Trần thạch cao, tường sơn lót, sàn gỗ, thiết bị vệ sinh, điều hòa tổng 2 chiều nóng lạnh.",0,"2.300 căn biệt thự, 66 tòa căn hộ",21.0024147033691,105.964111328125,Tin Vip 2,Gia Lâm,27906976.744186047
3100000000.0,70.0,2,2,Đông-Bắc,Tây-Nam,0,Tân Hoàng Minh Group,Gồm 4 tòa căn hộ và 2 tòa văn phòng,21.0058059692383,105.79437255859399,Tin Vip 2,Cầu Giấy,44285714.28571428
3900000000.0,90.0,2,2,Nam,Nam,Full nội thất.,0,0,21.0099925994873,105.773422241211,Tin Vip 2,Nam Từ Liêm,43333333.333333336
3395000000.0,95.3,3,2,Tây-Bắc,Đông-Nam,Tình trạng: Nhà nguyên bản.,Công ty TNHH Gamuda Land Việt Nam,Gồm 3 Block chung cư cao 35 tầng,20.965379714965803,105.850639343262,Tin Vip 2,Hoàng Mai,35624344.176285416
4199000000.0,132.0,4,3,Tây-Nam,Đông-Bắc,Full nội thất cao câp nhâp khẩu liên tường,Tập đoàn Vingroup,0,21.0461521148682,105.915649414063,Tin Vip 2,Long Biên,31810606.060606062
