Price,Area,NumberBed,NumberToilet,HuongNha,HuongBanCong,NoiThat,Chudautu,ViDo,KinhDo,LoaiTin
4200000000.0,104.0,3,2,8,5,1,64,21.029411315918,105.768753051758,1
950000000.0,62.0,2,2,7,6,1,447,20.962467193603498,105.79236602783199,1
5400000000.0,88.0,2,2,5,8,1,285,21.064899444580103,105.827049255371,1
1000000000.0,63.0,2,2,7,6,1,126,20.9732913970947,105.82000732421899,1
2400000000.0,71.22,2,2,7,6,0,82,20.9962978363037,105.805633544922,1
1000000000.0,56.0,2,2,7,6,1,126,20.9732913970947,105.82000732421899,1
6800000000.0,145.0,4,3,5,8,1,1403,20.994333267211896,105.86756134033199,1
2480000000.0,53.0,1,1,3,4,1,1403,20.994333267211896,105.86756134033199,1
3200000000.0,95.0,2,2,4,3,1,1403,20.9947910308838,105.86784362792999,1
1670000000.0,56.0,1,2,4,3,1,153,20.9968299865723,105.793838500977,1
3000000000.0,80.0,2,2,4,3,1,1403,21.0363712310791,105.780860900879,1
2299000000.0,90.0,3,2,5,6,1,286,20.9729385375977,105.866355895996,1
1940000000.0,84.5,3,2,8,5,1,286,20.9729385375977,105.866355895996,1
2060000000.0,107.0,3,2,4,3,1,286,20.9729385375977,105.866355895996,1
2100000000.0,83.0,2,2,4,1,1,286,20.9729385375977,105.866355895996,1
3300000000.0,100.0,2,2,8,5,1,35,21.024976730346697,105.791229248047,1
1800000000.0,66.0,2,2,8,5,1,286,20.979537963867198,105.84161376953101,1
1350000000.0,74.0,2,2,7,8,0,286,21.0083923339844,105.73024749755899,1
3375000000.0,108.0,3,2,4,3,1,366,20.996685028076197,105.873847961426,1
1150000000.0,65.5,2,2,7,6,0,447,20.9635982513428,105.82803344726601,1
6700000000.0,168.1,3,0,7,6,0,141,21.0639667510986,105.805503845215,1
1350000000.0,67.0,2,2,7,6,0,41,20.9994716644287,105.72045135497999,1
950000000.0,48.0,1,2,5,6,1,32,21.036306381225604,105.933120727539,1
8300000000.0,115.0,4,2,4,3,1,1,21.0317993164063,105.814193725586,1
2100000000.0,99.6,2,2,4,3,1,78,20.973667144775398,105.75871276855499,1
5138000000.0,94.7,3,2,4,6,1,79,21.0555438995361,105.805130004883,1
3300000000.0,111.0,3,2,4,3,0,1,20.9947719573975,105.80612945556601,1
1385000000.0,43.0,1,1,8,5,0,1403,21.0065288543701,105.753555297852,1
1490000000.0,43.0,1,1,8,5,0,1403,21.0065288543701,105.753555297852,1
1537000000.0,78.86,3,2,1,8,1,29,20.9753150939941,105.78067779541,1
1000000000.0,56.0,2,1,1,2,1,29,20.9753150939941,105.78067779541,1
1900000000.0,96.8,3,2,1,2,0,49,21.0096874237061,105.72159576416,1
3000000000.0,81.0,2,2,7,6,1,1403,21.0365676879883,105.760482788086,1
3700000000.0,105.0,2,2,6,7,1,1403,21.002666473388697,105.8154296875,1
3700000000.0,85.0,2,2,7,6,1,285,21.0058059692383,105.79437255859399,1
2900000000.0,118.0,3,2,7,6,0,107,20.9865188598633,105.78639984130899,1
930000000.0,62.0,2,2,7,6,1,447,20.962467193603498,105.79236602783199,1
1450000000.0,38.0,1,1,7,6,1,285,21.0058059692383,105.79437255859399,1
2650000000.0,97.0,3,2,5,6,1,162,21.0382331263924,105.908024311066,1
1300000000.0,68.0,2,2,5,8,0,1,20.9885384,105.8568166,1
3100000000.0,96.0,3,2,5,8,1,286,21.0309085845947,105.777183532715,1
3000000000.0,140.0,4,3,5,8,1,121,20.972412109375,105.761528015137,1
3290000000.0,111.5,3,2,5,8,1,1,20.9947719573975,105.80612945556601,1
3300000000.0,102.0,3,2,5,8,1,8,21.011089324951197,105.799903869629,1
3300000000.0,71.5,2,2,2,1,1,113,21.0277194976807,105.78589630127001,1
2700000000.0,56.3,2,1,6,7,0,1,21.0086898803711,105.820510864258,1
3200000000.0,115.0,3,2,8,5,1,1,21.0292072296143,105.764450073242,1
6500000000.0,113.2,2,2,5,8,1,21,21.043420791626,105.821563720703,1
800000000.0,54.0,1,1,5,8,1,447,20.962467193603498,105.79236602783199,1
1900000000.0,85.0,3,2,5,8,1,75,20.9605541229248,105.845962524414,1
1840000000.0,66.0,2,2,5,8,1,1,21.0292072296143,105.764450073242,1
2430000000.0,82.0,2,2,5,8,1,1,21.022161483764602,105.771797180176,1
1020000000.0,28.0,1,2,5,8,1,1403,20.998958587646502,105.788032531738,1
520000000.0,35.0,1,2,5,8,0,1,21.0267424,105.8338142,1
3550000000.0,92.0,3,2,5,8,1,61,20.9984378814697,105.866737365723,1
3550000000.0,71.0,2,2,2,1,1,113,21.0277194976807,105.78589630127001,1
2140000000.0,60.0,2,2,2,1,1,1403,20.998958587646502,105.788032531738,1
1200000000.0,65.52,2,2,5,8,1,447,20.963314056396502,105.82673645019501,1
2600000000.0,84.5,2,2,5,8,0,35,21.0247650146484,105.785766601563,1
3271000000.0,106.45,3,2,7,6,1,105,20.965379714965803,105.850639343262,1
2250000000.0,70.0,2,2,7,6,1,16,21.00026512146,105.86993408203101,1
5800000000.0,132.0,3,3,7,6,1,1403,21.002666473388697,105.8154296875,1
8624000000.0,146.0,3,3,8,5,0,285,21.064899444580103,105.827049255371,1
4900000000.0,110.5,3,2,8,5,0,84,21.0371532440186,105.786338806152,1
2700000000.0,82.6,3,2,7,6,1,105,20.969203948974602,105.876914978027,1
3150000000.0,66.6,2,2,6,6,0,1403,21.0461521148682,105.915649414063,1
5800000000.0,132.0,3,2,8,5,1,1403,21.002666473388697,105.8154296875,1
1900000000.0,60.0,2,2,3,4,1,1,21.0292072296143,105.764450073242,1
2300000000.0,87.9,3,2,8,6,1,1,20.956588745117198,105.844886779785,1
2550000000.0,81.0,2,2,8,5,1,1,21.022161483764602,105.771797180176,1
1875000000.0,66.0,2,2,8,5,1,1,21.0292072296143,105.764450073242,1
2880000000.0,102.0,3,2,8,5,1,1,21.022161483764602,105.771797180176,1
22000000000.0,330.0,5,4,8,5,1,1403,21.0190830230713,105.78173065185499,1
1620000000.0,55.0,2,2,8,5,0,1,21.033212,105.8169693,1
1800000000.0,70.0,2,2,8,5,1,1,20.956588745117198,105.844886779785,1
1450000000.0,73.0,2,2,7,8,1,99,20.9760246276855,105.761596679688,1
1800000000.0,96.8,3,2,7,6,1,49,21.0096874237061,105.72159576416,1
3400000000.0,93.6,3,2,1,2,1,151,21.083169317681104,105.811826705932,1
3300000000.0,130.0,3,2,7,6,1,3,20.9985618591309,105.811851501465,1
9500000000.0,163.0,3,0,8,5,0,160,21.04117202758789,105.825096130371,1
1250000000.0,75.0,2,2,7,6,1,286,21.0083923339844,105.73024749755899,1
2160000000.0,53.0,2,2,7,6,1,1403,20.998958587646502,105.788032531738,1
1550000000.0,73.0,2,2,7,6,0,99,20.9760246276855,105.761596679688,1
2600000000.0,64.0,2,2,6,7,1,87,21.004817962646502,105.804672241211,1
2000000000.0,70.0,2,2,6,7,0,1403,21.0065288543701,105.753555297852,1
2850000000.0,118.0,3,2,6,7,1,107,20.9865188598633,105.78639984130899,1
1550000000.0,69.0,2,2,6,7,1,1,20.9561653137207,105.843521118164,1
3000000000.0,108.0,3,2,6,7,1,366,20.996685028076197,105.873847961426,1
780000000.0,52.3,1,1,7,6,1,447,20.962467193603498,105.79236602783199,1
2100000000.0,75.24,3,2,5,8,1,177,20.9763450622559,105.76149749755899,1
1150000000.0,75.0,2,1,5,8,1,447,20.962467193603498,105.79236602783199,1
600000000.0,34.0,1,1,5,8,1,1,21.0657853,105.7917504,1
2100000000.0,76.0,2,2,5,8,0,1,20.9947719573975,105.80612945556601,1
2800000000.0,61.8,2,2,2,1,1,151,21.081007003784197,105.81809234619101,1
1840000000.0,66.0,2,2,2,1,0,1,21.0292072296143,105.764450073242,1
2150000000.0,30.0,1,2,2,1,0,1,21.02334886389589,105.83639491427401,1
1850000000.0,104.0,3,2,5,6,1,447,20.962467193603498,105.79236602783199,1
3650000000.0,110.0,2,2,4,3,1,1403,21.002666473388697,105.8154296875,1
3500000000.0,91.0,3,2,8,5,1,123,20.9972763061523,105.80298614502001,1
1400000000.0,72.0,2,2,8,5,0,286,21.002981185913104,105.732055664063,1
1850000000.0,43.0,1,1,6,7,1,1403,20.998958587646502,105.788032531738,1
1180000000.0,68.11,2,2,5,8,1,447,20.962467193603498,105.79236602783199,1
2570000000.0,55.0,2,2,5,6,1,285,21.069709777832,105.811210632324,1
2200000000.0,60.0,2,2,2,1,1,151,21.084030230198398,105.811933994293,1
790000000.0,45.0,1,1,8,7,1,447,20.963314056396502,105.82673645019501,1
4300000000.0,119.0,3,2,8,5,1,1403,21.0365676879883,105.760482788086,1
3257000000.0,77.0,2,2,8,5,1,285,21.0058059692383,105.79437255859399,1
2220000000.0,75.0,3,2,6,6,1,1,21.0024147033691,105.964111328125,1
2700000000.0,54.0,2,2,3,4,1,84,21.0371532440186,105.786338806152,1
1400000000.0,74.0,2,2,3,4,0,99,20.9760246276855,105.761596679688,1
1050000000.0,63.0,2,2,7,8,1,447,20.962467193603498,105.79236602783199,1
5100000000.0,186.0,4,4,7,6,0,1403,21.0365676879883,105.760482788086,1
2300000000.0,34.2,1,1,7,6,1,1403,21.0197982788086,105.780708312988,1
2500000000.0,62.4,2,2,7,6,1,1403,21.0065288543701,105.753555297852,1
1950000000.0,116.0,3,2,7,6,0,42,20.9762554168701,105.762649536133,1
1160000000.0,70.0,2,2,8,5,1,447,20.962467193603498,105.79236602783199,1
2500000000.0,81.0,2,2,8,5,1,1403,21.0065288543701,105.753555297852,1
2000000000.0,100.0,3,2,7,5,0,37,20.993579864502,105.79821014404301,1
1150000000.0,65.5,2,2,7,6,1,447,20.9635982513428,105.82803344726601,1
2700000000.0,70.0,2,2,6,7,0,36,20.9991188049316,105.80844116210899,1
1360000000.0,80.0,2,2,6,7,1,42,20.9762554168701,105.762649536133,1
2100000000.0,86.0,2,2,6,7,0,245,21.0403366088867,105.76758575439501,1
2650000000.0,124.0,3,2,6,7,1,106,21.034076690673803,105.77035522460899,1
2150000000.0,83.0,2,2,6,7,0,37,21.0577354431152,105.91335296630899,1
2700000000.0,91.2,2,2,6,7,0,1,21.0004196166992,105.803436279297,1
3000000000.0,110.0,3,2,7,6,1,1,21.022161483764602,105.771797180176,1
2900000000.0,93.0,3,2,7,6,0,105,20.9702835083008,105.87171173095699,1
1560000000.0,55.0,2,1,5,5,1,1,21.0024147033691,105.964111328125,1
2900000000.0,95.0,3,2,5,8,0,105,20.9698810577393,105.871681213379,1
3300000000.0,138.0,4,3,7,6,1,102,20.9842433929443,105.808448791504,1
2100000000.0,70.0,2,2,7,6,0,78,20.98434066772461,105.7768096923828,1
1320000000.0,52.0,2,1,5,2,0,1,21.0449669037543,105.870046778157,1
3000000000.0,91.2,3,2,6,7,1,1,21.0004196166992,105.803436279297,1
3400000000.0,118.0,3,2,3,4,1,15,21.0119361877441,105.77499389648399,1
1250000000.0,40.0,1,1,3,4,1,59,21.0176139593278,105.78819036483802,1
4800000000.0,86.0,3,1,6,6,0,208,21.0626907348633,105.90833282470699,1
2430000000.0,96.69,3,2,7,6,1,121,20.972412109375,105.761528015137,1
2700000000.0,86.3,3,2,7,6,1,25,21.0300979614258,105.761878967285,1
780000000.0,82.0,2,2,6,7,0,2,21.0776081085205,105.691108703613,1
2200000000.0,72.0,2,2,7,6,1,107,20.987026214599602,105.786834716797,1
3150000000.0,110.58,3,2,7,6,1,36,20.985431671142603,105.839340209961,1
950000000.0,62.0,2,2,7,6,1,447,20.962467193603498,105.79236602783199,1
2000000000.0,78.0,2,2,7,6,1,35,20.97843933105469,105.77264404296899,1
1600000000.0,65.0,3,2,7,6,0,286,20.9729385375977,105.866355895996,1
1700000000.0,73.0,2,1,8,5,1,67,20.9834575653076,105.78564453125,1
2800000000.0,127.0,3,3,5,8,1,35,20.97843933105469,105.77264404296899,1
2750000000.0,54.0,1,1,4,3,1,1403,20.994333267211896,105.86756134033199,1
1350000000.0,69.9,2,2,4,3,1,41,20.9994716644287,105.72045135497999,1
1600000000.0,72.0,2,1,8,5,1,208,20.9739627838135,105.78907012939501,1
4100000000.0,116.7,3,2,3,1,1,366,21.0919170379639,105.78500366210899,1
1700000000.0,70.0,2,1,3,4,1,1,20.9991032,105.80093889999999,1
2500000000.0,110.0,3,3,6,7,1,35,20.97843933105469,105.77264404296899,1
2547000000.0,95.54,3,2,6,7,1,70,20.9824485778809,105.782279968262,1
3800000000.0,128.0,3,2,6,7,1,32,21.0190162658691,105.79320526122999,1
3300000000.0,121.8,3,2,3,4,1,1,21.047119140625,105.78136444091801,1
1450000000.0,73.0,2,2,8,5,1,99,20.9760246276855,105.761596679688,0
2300000000.0,60.0,2,1,6,7,1,1403,21.0461521148682,105.915649414063,1
890000000.0,56.0,2,2,6,7,0,447,20.96473503112789,105.826362609863,1
1900000000.0,96.0,2,2,8,6,1,3,20.9922142028809,105.788681030273,1
5700000000.0,285.0,5,4,5,8,1,4,21.004747390747106,105.80617523193399,1
606000000.0,50.0,2,1,6,5,1,11,20.9264602661133,105.71282958984399,1
1850000000.0,50.0,2,2,6,7,0,1,21.032519100000002,105.8170253,1
2300000000.0,70.0,2,2,2,1,0,1,21.021903299999998,105.81577320000001,1
1750000000.0,56.0,2,1,6,7,1,1,21.0024147033691,105.964111328125,1
6200000000.0,96.24,2,2,4,3,1,6,21.055467605590803,105.795883178711,1
920000000.0,56.0,2,2,6,7,1,126,20.9732913970947,105.82000732421899,1
3600000000.0,100.0,3,2,6,7,1,107,20.987026214599602,105.786834716797,1
5500000000.0,181.0,3,3,1,3,1,21,21.0300445556641,105.776626586914,1
2860000000.0,81.0,3,2,7,6,1,366,21.0919170379639,105.78500366210899,1
4700000000.0,86.0,2,2,6,7,1,1,21.0082607269287,105.796043395996,1
2500000000.0,93.0,3,2,8,5,1,245,21.0403366088867,105.76758575439501,0
2000000000.0,52.0,2,2,8,5,1,48,21.035120010376,105.767433166504,0
2850000000.0,86.0,3,2,8,7,1,48,21.035120010376,105.767433166504,0
1850000000.0,65.0,2,1,5,8,1,22,21.0174350738525,105.780395507813,0
3000000000.0,128.0,3,2,7,6,1,2,21.0304336547852,105.76927947997999,0
2850000000.0,127.4,3,2,7,6,1,7,21.031179428100604,105.77904510497999,0
4155000000.0,76.6,2,2,7,6,1,285,21.069709777832,105.811210632324,0
3365000000.0,83.0,2,2,7,6,1,153,21.053024291992198,105.798637390137,0
1410000000.0,68.0,3,2,4,3,0,1,21.0798377990723,105.78685760497999,0
4000000000.0,99.0,3,2,6,8,1,36,20.9991188049316,105.80844116210899,0
5350000000.0,109.0,3,2,3,4,1,153,21.053024291992198,105.798637390137,0
3250000000.0,83.0,2,2,2,1,1,153,21.053024291992198,105.798637390137,0
2400000000.0,59.8,1,1,3,4,1,153,21.053024291992198,105.798637390137,0
1100000000.0,67.0,2,2,5,6,1,1,20.962467193603498,105.79236602783199,0
1500000000.0,60.0,2,1,5,8,1,1,21.0024147033691,105.964111328125,0
1050000000.0,63.0,2,1,6,7,0,447,20.96246719360352,105.79236602783205,0
8300000000.0,180.0,4,0,6,7,1,32,21.0044841766357,105.798629760742,0
5400000000.0,112.0,3,2,6,7,1,285,21.0194931030273,105.82234191894501,0
6300000000.0,134.0,3,2,6,7,1,285,21.0194931030273,105.82234191894501,0
5200000000.0,155.5,3,2,7,6,1,19,21.0350513458252,105.794975280762,0
5800000000.0,127.5,3,2,4,3,0,113,21.0277194976807,105.78589630127001,0
4200000000.0,86.0,3,2,4,3,0,113,21.0277194976807,105.78589630127001,0
4300000000.0,104.0,3,2,4,3,1,64,21.029411315918,105.768753051758,0
5700000000.0,128.0,3,2,4,3,0,1,21.0240802764893,105.78963470459,0
3700000000.0,71.0,2,2,4,3,0,1,21.0240802764893,105.78963470459,0
2800000000.0,63.0,2,2,4,3,0,113,21.0277194976807,105.78589630127001,0
4700000000.0,107.0,3,2,7,6,1,64,21.029411315918,105.768753051758,0
3100000000.0,93.6,3,2,8,5,0,64,21.029411315918,105.768753051758,0
3480000000.0,93.6,2,2,8,5,1,64,21.029411315918,105.768753051758,0
4100000000.0,86.0,3,2,8,5,0,113,21.0277194976807,105.78589630127001,0
10900000000.0,146.0,3,3,8,5,0,1,21.0317993164063,105.814193725586,0
10900000000.0,146.0,4,3,8,5,0,1,21.033269882202106,105.816703796387,0
12500000000.0,364.0,5,4,8,5,1,15,21.0119361877441,105.77499389648399,0
4000000000.0,185.0,4,3,6,8,1,22,21.0174350738525,105.780395507813,0
1620000000.0,65.0,2,2,6,7,0,286,20.9729385375977,105.866355895996,0
2750000000.0,88.0,2,2,6,7,1,20,21.008733749389602,105.790229797363,0
1300000000.0,49.5,1,2,6,7,0,67,20.9733200073242,105.778282165527,0
3500000000.0,108.0,3,2,8,7,1,25,21.03009796142578,105.76187896728516,0
1200000000.0,60.0,2,1,5,8,1,1,21.034558929324763,105.96265773218599,0
2600000000.0,78.0,3,2,5,8,1,1,20.9739685058594,105.82169342041,0
1650000000.0,57.0,2,2,7,6,1,22,21.0174350738525,105.780395507813,0
1250000000.0,40.0,1,1,5,8,1,59,21.0141487121582,105.78872680664101,0
7000000000.0,225.0,4,3,7,6,1,32,21.0190162658691,105.79320526122999,0
4200000000.0,117.0,3,2,7,6,1,107,20.9865188598633,105.78639984130899,0
1310000000.0,70.0,2,2,7,6,0,37,20.954057693481445,105.74098205566406,0
1860000000.0,74.0,2,2,6,7,1,177,20.983043670654297,105.75733947753906,0
2030000000.0,74.0,2,2,6,7,1,177,20.9830436706543,105.757339477539,0
1180000000.0,67.0,2,2,5,8,1,447,20.963314056396502,105.82673645019501,0
14000000000.0,146.0,4,3,5,8,0,1,21.033269882202106,105.816703796387,0
1860000000.0,73.0,2,2,5,8,1,177,20.9830436706543,105.757339477539,0
2030000000.0,74.0,2,2,6,7,1,177,20.983043670654297,105.75733947753906,0
3500000000.0,93.0,3,2,5,8,1,64,21.02941131591797,105.7687530517578,0
6000000000.0,110.0,3,2,5,8,0,1403,21.0229530334473,105.809814453125,0
8000000000.0,115.0,3,2,5,8,0,1,21.0317993164063,105.814193725586,0
2850000000.0,99.75,3,2,5,8,0,245,21.0403366088867,105.76758575439501,0
3600000000.0,93.4,3,2,5,8,0,64,21.029411315918,105.768753051758,0
1760000000.0,60.0,2,2,5,8,0,1403,21.0065288543701,105.753555297852,0
4100000000.0,86.0,3,2,5,8,0,113,21.0277194976807,105.78589630127001,0
3650000000.0,105.0,3,2,5,8,0,43,21.0443725585938,105.80323028564501,0
9200000000.0,116.0,4,4,3,1,1,6,21.0444717407227,105.84562683105499,0
3300000000.0,81.0,2,2,6,7,1,366,21.0919170379639,105.78500366210899,0
2000000000.0,41.0,1,1,6,7,1,2,21.0235824584961,105.805229187012,0
3600000000.0,100.0,2,2,6,7,1,366,21.0919170379639,105.78500366210899,0
4850000000.0,109.0,3,2,6,7,0,153,21.053024291992198,105.798637390137,0
3950000000.0,96.2,3,2,5,8,1,366,21.0919170379639,105.78500366210899,0
2800000000.0,75.67,2,2,5,8,1,1,20.9999027252197,105.80218505859399,0
4300000000.0,108.0,3,2,7,6,1,64,21.02941131591797,105.7687530517578,0
2250000000.0,53.0,2,2,7,6,1,87,21.0322113037109,105.799697875977,0
4105000000.0,104.0,3,2,5,8,1,64,21.02941131591797,105.7687530517578,0
3200000000.0,87.4,3,2,5,8,0,153,21.053024291992198,105.798637390137,0
2860000000.0,80.0,2,2,6,7,1,366,21.0847096269207,105.79264259338301,0
3650000000.0,92.0,2,2,8,5,1,64,21.02941131591797,105.7687530517578,0
2252000000.0,74.0,2,2,7,6,1,177,20.9830436706543,105.757339477539,0
2020000000.0,69.0,2,2,8,5,1,30,21.0304050445557,105.777030944824,0
2400000000.0,95.0,3,2,6,7,1,153,20.9968299865723,105.793838500977,0
2130000000.0,98.5,3,2,7,6,1,153,20.9908123016357,105.78391265869101,0
2760000000.0,115.0,3,2,6,7,1,153,20.9968299865723,105.793838500977,0
1550000000.0,57.0,1,1,6,7,1,153,20.9968299865723,105.793838500977,0
2800000000.0,64.0,2,2,6,7,1,40,20.9981651306152,105.80150604247999,0
3700000000.0,71.93,2,2,5,8,0,160,21.04117202758789,105.825096130371,0
3300000000.0,81.0,2,2,7,6,1,1403,21.0365676879883,105.760482788086,0
5500000000.0,131.0,3,2,7,6,1,1403,21.002666473388697,105.8154296875,0
1900000000.0,97.0,2,2,7,6,1,208,20.9739627838135,105.78907012939501,0
2250000000.0,62.89,2,2,4,6,1,29,21.050580978393555,105.79224395751952,0
1500000000.0,68.0,2,1,6,7,0,208,20.97396278381348,105.78907012939452,0
2665000000.0,133.0,3,2,2,1,1,39,21.0341358184814,105.764106750488,0
1900000000.0,70.0,2,2,6,6,0,106,21.028190612793,105.779197692871,0
3300000000.0,86.0,3,2,5,8,1,123,20.9972763061523,105.80298614502001,0
1900000000.0,66.8,2,2,8,5,0,49,21.052398681640625,105.78018188476562,0
2500000000.0,46.0,1,2,7,6,1,160,21.04117202758789,105.8250961303711,0
5000000000.0,124.0,3,2,7,6,1,1,21.0099925994873,105.773422241211,0
5000000000.0,182.0,3,3,6,5,1,21,21.0300445556641,105.776626586914,0
3100000000.0,102.0,3,2,5,6,1,1,21.0292072296143,105.764450073242,0
2059000000.0,71.0,2,2,5,8,1,1,21.0409755706787,105.91366577148399,0
2500000000.0,64.0,2,2,7,6,1,87,21.004817962646502,105.804672241211,0
2900000000.0,70.0,2,2,7,6,1,1403,21.011882781982397,105.786445617676,0
850000000.0,55.0,2,2,7,6,0,99,21.074520111084002,105.700225830078,0
3000000000.0,93.0,3,2,5,8,1,105,20.9702835083008,105.87171173095699,0
3700000000.0,110.0,3,2,3,4,1,1403,20.9947910308838,105.86784362792999,0
4800000000.0,116.0,3,2,3,4,1,1403,20.994333267211896,105.86756134033199,0
3100000000.0,95.0,2,2,4,3,1,1403,20.9947910308838,105.86784362792999,0
6500000000.0,132.0,4,2,3,4,1,1403,20.99479103088379,105.86784362792969,0
2900000000.0,71.0,2,2,3,4,1,1403,20.994333267211896,105.86756134033199,0
3000000000.0,94.0,3,2,4,1,1,366,20.996685028076197,105.873847961426,0
3500000000.0,92.0,3,2,4,3,0,1403,20.994333267211896,105.86756134033199,0
3300000000.0,114.0,3,2,6,7,0,19,20.993824005127,105.80697631835899,0
3200000000.0,100.0,3,2,6,7,0,1,20.9860000610352,105.812187194824,0
20000000000.0,222.0,5,4,6,7,0,160,21.04117202758789,105.825096130371,0
6000000000.0,122.0,3,2,3,7,1,1403,20.99479103088379,105.86784362792969,0
5300000000.0,89.5,2,2,3,4,1,160,21.0116748809814,105.86267852783199,0
4500000000.0,77.7,2,2,3,4,0,160,21.0116748809814,105.86267852783199,0
17000000000.0,212.0,5,4,3,4,0,160,21.0116748809814,105.86267852783199,0
5600000000.0,98.0,2,2,3,4,1,160,21.0116748809814,105.86267852783199,0
5350000000.0,80.0,2,2,3,4,0,1,21.0317993164063,105.814193725586,0
4000000000.0,99.9,3,2,3,4,1,366,21.0919170379639,105.78500366210899,0
1800000000.0,80.0,2,2,3,4,0,41,20.973093032836896,105.83837127685499,0
1750000000.0,78.0,2,2,4,3,0,1,20.978338241577106,105.83633422851601,0
1400000000.0,60.0,2,2,4,3,1,1,20.956588745117198,105.844886779785,0
1350000000.0,70.0,2,2,6,6,1,29,20.9753150939941,105.78067779541,0
2600000000.0,88.0,2,2,6,7,1,1,21.008153699999998,105.79012560000001,0
2000000000.0,69.0,2,2,7,6,0,78,20.98434066772461,105.7768096923828,0
3500000000.0,115.0,3,2,7,6,1,35,21.008365631103498,105.802909851074,0
3950000000.0,95.26,3,2,4,3,1,151,21.081007003784197,105.81809234619101,0
2500000000.0,61.0,2,1,2,1,1,151,21.081007003784197,105.81809234619101,0
2800000000.0,79.0,3,2,5,8,0,123,20.997276306152344,105.80298614501952,0
1650000000.0,60.0,2,1,6,3,1,14,21.0149936676025,105.782699584961,0
3065000000.0,104.0,3,2,5,8,1,245,21.0403366088867,105.76758575439501,0
2830000000.0,115.0,3,2,5,8,1,153,20.9968299865723,105.793838500977,0
2900000000.0,90.0,3,2,5,8,0,286,21.0495662689209,105.778594970703,0
3900000000.0,91.0,3,2,5,8,0,87,21.004817962646502,105.804672241211,0
2360000000.0,95.0,3,2,5,8,0,153,20.9968299865723,105.793838500977,0
960000000.0,49.0,1,1,5,8,1,62,20.9939575195313,105.78890991210899,0
6300000000.0,95.0,2,2,5,6,1,4,21.02881050109864,105.82356262207031,0
1620000000.0,56.5,2,2,6,7,1,153,20.9968299865723,105.793838500977,0
2700000000.0,92.0,3,2,4,3,0,61,20.997150421142603,105.82169342041,0
2900000000.0,112.0,3,2,4,3,0,1,21.015788399999998,105.81204640000001,0
2100000000.0,83.4,3,2,4,3,1,38,21.0374660491943,105.907508850098,0
2100000000.0,84.0,3,2,4,3,1,1403,21.0461521148682,105.915649414063,0
2850000000.0,85.0,3,1,4,3,0,61,20.9906997680664,105.814277648926,0
2800000000.0,97.0,3,2,4,3,1,162,21.0295810699463,105.850410461426,0
8200000000.0,124.0,3,2,4,3,1,1,21.0107342,105.86287730000001,0
2100000000.0,70.0,2,2,4,3,0,1,21.015788399999998,105.81204640000001,0
3800000000.0,84.4,2,2,2,1,1,45,21.06853675842289,105.802764892578,0
