Giá,Diện tích,Số phòng ngủ,Số toilet,Chủ đầu tư
1400000000.0,65.0,2,2,Công ty TNHH Đầu tư Xây dựng và Phát triển Hạ tầng
2950000000.0,93.4,3,2,Công ty CP Tập đoàn Sunshine
2650000000.0,74.5,2,2,Công ty CP Đầu tư và Xây dựng số 1 Hà Nội
1800000000.0,107.0,3,2,
3270000000.0,93.23,3,2,Công ty CP Đầu tư và Xây dựng số 1 Hà Nội
2500000000.0,100.0,3,2,Công ty CP Tập đoàn T&T
2800000000.0,69.0,2,2,Tập đoàn Vingroup
2950000000.0,85.0,3,2,Công ty CP Đầu tư và Xây dựng số 1 Hà Nội
550000000.0,41.0,2,2,
1300000000.0,68.2,2,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
1400000000.0,54.8,2,2,Công ty TNHH MTV đầu tư Phương Đông
3700000000.0,103.9,3,3,
3850000000.0,88.1,2,2,Công ty CP Đầu tư Dầu khí Toàn cầu 
2900000000.0,110.0,3,2,Công ty TNHH Thăng Long 
1200000000.0,80.0,2,2,Công ty TNHH Xuân Phương
1550000000.0,70.0,3,2,Công ty CP Đầu tư Xây dựng NHS
5500000000.0,115.0,3,2,Tập đoàn Vingroup
2800000000.0,75.0,3,2,
2350000000.0,66.0,2,2,
2000000000.0,71.0,2,2,Công ty CP Sông Đà 7
2700000000.0,81.0,2,2,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC
1700000000.0,60.0,2,2,Công ty CP Đầu tư và Thương mại Thủ Đô
1750000000.0,76.0,2,2,Công ty TSQ Việt Nam
2450000000.0,63.0,2,1,Công ty CP Terra Gold Việt Nam
1550000000.0,64.5,2,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
10300000000.0,119.6,3,2,Công ty CP Đầu tư Văn Phú - Invest
3350000000.0,99.0,2,2,Công ty CP Đầu tư Phú Thượng 
11700000000.0,128.3,3,2,Công ty CP Đầu tư Văn Phú - Invest
2200000000.0,71.22,2,2,Công ty CP Sông Đà 7
2900000000.0,93.7,3,2,Công ty CP Tập đoàn Sunshine
896000000.0,61.0,2,1,Công ty TNHH Bánh kẹo Thăng Long
2540000000.0,88.0,2,1,Công ty CP Vimeco
5800000000.0,191.0,3,4,Công ty CP TID
3200000000.0,145.0,3,2,Công ty CP may Hồ Gươm - HOGARSCO
960000000.0,83.0,2,2,Công ty CP Bất động sản Hải Phát
1280000000.0,80.0,2,2,Công ty TNHH Xuân Phương
1500000000.0,60.0,2,2,Công ty CP Đầu tư Xây dựng NHS
3750000000.0,202.0,3,3,Công ty TSQ Việt Nam
1950000000.0,70.0,2,2,
2750000000.0,77.5,2,2,Công ty CP Xây dựng Phục Hưng Holdings
4100000000.0,92.0,3,2,
2600000000.0,70.0,2,2,Công ty TNHH 19-12 Bắc Hà
1330000000.0,69.5,2,1,Công ty CP Sông Đà - Hoàng Long 
1480000000.0,59.0,2,1,
1680000000.0,68.0,2,2,
1270000000.0,69.5,2,2,Công ty CP Sông Đà - Hoàng Long 
1095000000.0,40.0,1,1,
7600000000.0,113.0,3,2,Công ty TNHH Phát triển T.H.T
2400000000.0,46.0,1,1,Tập đoàn Sun Group
730000000.0,45.0,1,1,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
1980000000.0,90.0,3,1,
1700000000.0,55.0,2,1,Công ty TNHH Bất động sản và Xây dựng Việt Hưng
1350000000.0,74.0,2,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
500000000.0,35.0,1,1,
500000000.0,48.0,2,1,
550000000.0,45.0,2,2,
2600000000.0,71.0,2,2,Công ty CP Đầu tư Văn Phú - Invest
2900000000.0,102.5,3,2,
1130000000.0,63.0,2,1,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
860000000.0,55.0,2,1,
390000000.0,36.6,1,1,Xí nghiệp Xây dựng Tư nhân Số 1 Lai Châu
2800000000.0,89.93,3,2,
4388000000.0,132.2,3,2,Tập đoàn Vingroup
2487000000.0,66.1,2,2,Tập đoàn Vingroup
1982000000.0,55.9,2,1,Tập đoàn Vingroup
2485000000.0,66.6,2,2,Tập đoàn Vingroup
1505000000.0,59.0,2,1,Tập đoàn Vingroup
1850000000.0,95.0,3,2,Công ty CP Bất động sản Hải Phát
2632000000.0,72.5,2,2,Tập đoàn Vingroup
5800000000.0,130.0,4,3,Tổng Công ty CP Thương mại Xây dựng
2200000000.0,74.0,2,2,Công ty Booyoung
2380000000.0,67.0,2,2,Công ty CP Đầu tư Hải Đăng
1800000000.0,110.0,3,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
3400000000.0,109.0,3,2,Công ty CP Tập đoàn Xây dựng và Thiết bị Công nghiệp CIE Corp
1507000000.0,55.0,2,1,Tập đoàn Vingroup
2200000000.0,60.0,2,2,Công ty CP Đầu tư Phú Thượng 
1200000000.0,69.0,2,2,Công ty CP Eurowindow Holding
10000000000.0,167.0,3,3,Tập đoàn Vingroup
1496000000.0,53.9,2,1,Công ty CP Đầu tư Xây dựng số 9 Hà Nội
3300000000.0,82.0,2,2,Công ty CP Xây dựng và Thương mại Bắc Hà
2200000000.0,77.0,2,2,Công ty TSQ Việt Nam
3200000000.0,80.0,2,2,Tổng Công ty Đầu Tư và Phát Triển Nhà Hà Nội - Handico
2500000000.0,105.0,3,2,Công ty CP Xây dựng và Thương mại Bắc Hà
3507000000.0,112.9,3,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
4000000000.0,110.0,3,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
950000000.0,58.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
3290000000.0,83.0,3,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
2700000000.0,59.8,1,1,Công ty CP Xây dựng và Thương mại Bắc Hà
5100000000.0,129.0,4,3,Công ty CP Tập đoàn Sunshine
3400000000.0,98.4,2,2,Tập đoàn Hà Đô
2050000000.0,74.13,2,2,Công ty CP Tập đoàn Nam Cường Hà Nội
2400000000.0,45.0,1,1,Công ty CP Tập đoàn Xây dựng Nhà Đất
1700000000.0,79.0,2,2,Công ty TNHH MTV đầu tư Phương Đông
3700000000.0,107.6,3,2,Công ty CP Xây dựng Sông Hồng - Incomex
4200000000.0,108.8,3,2,Công ty CP Hóa Dầu Quân Đội
1850000000.0,73.0,2,2,Công ty CP Tập đoàn Nam Cường Hà Nội
6050000000.0,130.0,3,2,
1700000000.0,107.0,3,2,
600000000.0,50.0,2,1,Công ty CP Lộc Ninh
4950000000.0,109.0,3,2,Công ty CP Xây dựng và Thương mại Bắc Hà
3200000000.0,58.0,2,2,Công ty TNHH Đầu tư C.T.L
3000000000.0,95.0,2,2,Công ty CP Thương mại Minh Vĩnh Khang
2250000000.0,74.5,2,2,
5100000000.0,130.0,3,3,Công ty CP Tập đoàn Sunshine
5300000000.0,117.0,3,2,Công ty CP Phát triển tài trợ  Địa ốc R.C
6400000000.0,124.8,2,2,Công ty CP Tập đoàn Sunshine
3250000000.0,176.0,4,3,Công ty TSQ Việt Nam
2700000000.0,54.0,2,1,Công ty CP Hóa Dầu Quân Đội
2300000000.0,104.0,2,2,Công ty TSQ Việt Nam
2500000000.0,122.0,3,2,Công ty TSQ Việt Nam
1600000000.0,72.0,2,1,Công ty TSQ Việt Nam
2600000000.0,81.0,2,2,Công ty CP Đầu tư Điện lực Hà Nội
2950000000.0,106.0,3,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
2700000000.0,82.0,2,2,Công ty CP Xây dựng và Thương mại Bắc Hà
2500000000.0,95.08,3,2,
10500000000.0,146.0,3,2,Tân Hoàng Minh Group
9900000000.0,146.0,3,2,Tân Hoàng Minh Group
2800000000.0,113.5,3,2,
3990000000.0,102.0,3,2,
2000000000.0,80.0,2,2,
2500000000.0,123.0,3,2,Công ty TSQ Việt Nam
3100000000.0,90.0,2,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
3600000000.0,87.0,2,2,Công ty CP Đầu tư Dầu khí Toàn cầu 
3400000000.0,112.5,3,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
2470000000.0,72.3,2,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
6000000000.0,128.0,2,2,Công ty Liên doanh Hà Việt – Tungshing
10000000000.0,178.0,5,4,Tập đoàn Vingroup
4200000000.0,110.0,3,2,Tập đoàn Vingroup
3280000000.0,87.0,2,2,Tập đoàn Vingroup
7450000000.0,151.0,4,3,Tập đoàn Vingroup
3200000000.0,148.0,3,2,Công ty TSQ Việt Nam
3300000000.0,82.6,2,2,
3900000000.0,95.6,3,2,
6200000000.0,96.0,2,2,Tập đoàn Sun Group
1480000000.0,58.18,2,1,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
1450000000.0,72.0,2,2,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
3750000000.0,106.8,3,2,Công ty CP Đầu tư Văn Phú - Invest
1900000000.0,60.0,1,1,Công ty CP Lắp Máy Điện nước và Xây Dựng
1800000000.0,87.9,2,2,Công ty Cổ phần 118  – Momota
1780000000.0,88.0,2,2,Công ty Cổ phần 118  – Momota
3500000000.0,113.7,3,2,Công ty CP May Thăng Long
1780000000.0,85.4,2,2,Công ty Cổ phần 118  – Momota
1520000000.0,62.0,2,2,Công ty TNHH Gamuda Land Việt Nam
3300000000.0,99.0,3,2,Công ty TNHH Gamuda Land Việt Nam
3700000000.0,113.0,3,2,Công ty CP Hoa Anh Đào
3700000000.0,104.0,3,2,Công ty CP Hoa Anh Đào
7900000000.0,146.0,3,3,Tân Hoàng Minh Group
16500000000.0,346.0,4,4,Công ty CP Bất động sản Dầu khí - Petrowaco
2350000000.0,116.3,3,2,Công ty Xây dựng số 3 Hà Nội 
3540000000.0,78.7,2,2,Công ty CP Bất động sản Dầu khí - Petrowaco
1780000000.0,43.7,2,1,
2300000000.0,52.0,2,1,Tập đoàn Vingroup
3600000000.0,96.0,3,2,Công ty CP Đầu tư Văn Phú - Invest
2750000000.0,86.0,2,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
6000000000.0,80.0,2,2,Tập đoàn Vingroup
1280000000.0,69.0,2,2,Công ty CP Đầu tư và Xây dựng Xuân Mai
2990000000.0,81.3,2,2,Tập đoàn Vingroup
4120000000.0,104.0,3,2,Tập đoàn Vingroup
1800000000.0,95.0,2,2,Công ty Cổ phần TASCO
3100000000.0,111.4,3,2,Công ty CP Đầu tư và Thương mại Thăng Long
1500000000.0,65.0,2,2,Công ty Cổ phần TASCO
3900000000.0,88.0,3,2,Công ty CP Bất động sản Dầu khí - Petrowaco
3650000000.0,80.0,2,2,Tập đoàn Vingroup
1200000000.0,75.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
1400000000.0,66.8,2,2,
910000000.0,56.0,2,1,
1340000000.0,46.3,1,1,
1550000000.0,72.9,2,2,Công ty CP Bất động sản Hải Phát
2940000000.0,81.0,3,2,Công ty xây dựng 319 Bộ Quốc phòng
2050000000.0,75.0,2,2,Công ty CP Tập đoàn Nam Cường Hà Nội
2500000000.0,90.0,3,2,Tổng công ty đầu tư phát triển nhà và đô thị Bộ Quốc Phòng
2400000000.0,71.0,2,2,Công ty CP Sông Đà 7
4600000000.0,114.0,3,2,Tập đoàn Vingroup
1400000000.0,70.0,2,2,
2400000000.0,80.0,3,2,Công ty CP Xây lắp Điện 1
2500000000.0,81.5,3,2,Công ty CP Xây lắp Điện 1
1443000000.0,54.8,2,2,Công ty CP Eco Land
1443000000.0,54.8,2,1,Công ty TNHH MTV đầu tư Phương Đông
1410000000.0,52.0,2,1,
3600000000.0,87.0,3,2,Công ty xây dựng 319 Bộ Quốc phòng
2500000000.0,70.0,3,2,Công ty CP Đầu tư và Xây dựng số 1 Hà Nội
3080000000.0,82.0,2,2,Tập đoàn Vingroup
3300000000.0,79.0,3,2,Công ty CP Đầu tư và Phát triển Hòa Bình - HBI
2600000000.0,90.0,3,2,Công ty TNHH Bất động sản và Xây dựng Việt Hưng
2196000000.0,86.7,3,2,
1570000000.0,66.4,2,2,
1970000000.0,83.0,2,2,
1300000000.0,67.2,2,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
3100000000.0,91.5,3,2,
1475000000.0,75.0,2,2,Công ty CP Đầu tư và Xây dựng Quốc tế Vigeba
1530000000.0,75.0,2,1,
6600000000.0,210.0,4,3,Công ty CP Đầu tư Thương mại Dịch vụ Cầu Giấy
2450000000.0,108.0,3,2,Công ty CP Đầu tư Hải Phát
1800000000.0,70.0,2,2,
1610000000.0,69.04,2,2,Công ty CP Đầu tư Hải Phát Thủ Đô
1970000000.0,69.4,2,2,
2700000000.0,71.6,2,2,Công ty xây dựng 319 Bộ Quốc phòng
3000000000.0,110.0,3,2,Công ty CP Đầu tư Phát triển Đô thị Thăng Long
2150000000.0,94.0,3,2,Tổng công ty CP Phong Phú
1750000000.0,80.0,2,2,Công ty CP Sông Đà Thăng Long
2900000000.0,89.5,3,2,Công ty CP Tập đoàn Nam Cường Hà Nội
2200000000.0,80.0,2,1,
1900000000.0,67.4,2,2,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
2000000000.0,70.0,2,2,Tập đoàn Vingroup
1300000000.0,54.0,2,1,Công ty CP Tập đoàn Nam Cường Hà Nội
3260000000.0,87.0,2,2,Tập đoàn Vingroup
9500000000.0,201.0,5,4,Tập đoàn Vingroup
4000000000.0,53.0,2,1,Tập đoàn Sun Group
2800000000.0,86.0,2,2,Công ty CP Đầu tư và Phát triển Hòa Bình - HBI
2750000000.0,75.0,2,2,Công ty CP Đầu tư và Phát triển Hòa Bình - HBI
2950000000.0,100.0,3,2,Công ty Thương mại Dịch vụ Tràng Thi
1980000000.0,70.0,2,2,Công ty Cổ phần Tập đoàn FLC
2900000000.0,105.0,3,2,Công ty CP Vimeco
2630000000.0,98.0,3,2,Công ty TNHH Bất động sản và Xây dựng Việt Hưng
4300000000.0,192.0,4,3,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
3980000000.0,90.0,2,2,
1750000000.0,90.0,2,2,Công ty CP Thi công cơ giới xây lắp
2630000000.0,97.0,3,2,Công ty TNHH Bất động sản và Xây dựng Việt Hưng
750000000.0,35.0,2,1,
2950000000.0,76.0,2,2,Tập đoàn Vingroup
1850000000.0,63.0,2,1,Công ty CP Đầu tư Dịch vụ Tài chính Hoàng Huy
6050000000.0,152.0,3,2,Tập đoàn Vingroup
4502000000.0,108.0,3,2,HD Mon Holdings
4200000000.0,116.0,3,2,Công ty CP Đầu tư và Phát triển Hòa Bình - HBI
7000000000.0,111.0,3,3,Tân Hoàng Minh Group
2750000000.0,111.0,3,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
6000000000.0,165.0,4,2,Công ty CP Đầu tư và Phát triển Hòa Bình - HBI
3100000000.0,69.0,2,2,Công ty CP Đầu tư và Phát triển Đô thị Long Giang
4210000000.0,106.0,2,2,Tập đoàn Vingroup
1870000000.0,75.0,3,2,Công ty CP Tập đoàn Nam Cường Hà Nội
2600000000.0,76.0,3,2,Tập đoàn Vingroup
1300000000.0,83.0,2,2,Công ty CP Đầu tư Kinh doanh và Phát triển hạ tầng KCN Phúc Hà
4000000000.0,100.0,3,2,
3900000000.0,100.0,3,2,
1100000000.0,63.0,2,1,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
2200000000.0,100.0,2,2,Công ty CP Tập đoàn T&T
3300000000.0,75.0,2,2,Công ty CP Đầu tư Xây dựng Phát triển nhà số 7 Hà Nội 
900000000.0,69.8,2,2,Công ty CP Đầu tư Kinh doanh và Phát triển hạ tầng KCN Phúc Hà
1590000000.0,58.0,2,1,Tập đoàn Vingroup
4000000000.0,99.0,3,2,Công ty CP Đầu tư Phú Thượng 
5300000000.0,114.0,3,2,Công ty CP Đầu tư Phú Thượng 
2300000000.0,92.9,3,2,
1200000000.0,62.0,2,2,Công ty CP Đầu tư và Xây dựng Xuân Mai
2800000000.0,100.58,3,2,Tập đoàn CapitaLand
5200000000.0,102.0,3,2,Tập đoàn Vingroup
3500000000.0,102.5,3,2,
1540000000.0,75.0,2,2,Công ty CP Bất động sản Hải Phát
3790000000.0,127.0,3,2,Công ty CP Xây dựng Công nghiệp - DESCON
2400000000.0,75.75,2,2,Công ty TNHH Gamuda Land Việt Nam
3800000000.0,95.0,3,2,Công ty CP Đầu tư Văn Phú - Invest
2100000000.0,62.0,2,1,
2880000000.0,90.0,2,2,"Công ty CP Phát triển Đô thị Từ Liêm - LIDECO, JSC"
1610000000.0,59.1,2,1,
3300000000.0,83.5,3,2,Công ty CP Đầu tư Phú Thượng 
2600000000.0,124.0,3,2,Công ty Cổ phần Tập đoàn FLC
1400000000.0,52.0,2,1,
1900000000.0,75.0,2,1,
1300000000.0,61.8,2,1,Công ty CP Him Lam
1430000000.0,64.5,2,1,Công ty CP Him Lam
1050000000.0,60.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
2200000000.0,73.4,2,2,
1210000000.0,70.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
2600000000.0,71.0,2,2,Công ty TNHH 19-12 Bắc Hà
2460000000.0,56.0,1,1,Tập đoàn Vingroup
1100000000.0,63.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
2200000000.0,63.0,2,1,Công ty CP Đầu tư và Thương mại Thăng Long
2700000000.0,58.0,2,2,Công ty CP Đầu tư Phú Thượng 
2100000000.0,54.0,1,1,Tập đoàn Vingroup
2350000000.0,87.0,2,2,Công ty CP Xây dựng và Phát triển Hạ tầng Đô thị - BID Việt Nam
1860000000.0,74.0,2,2,Công ty CP Tập đoàn Nam Cường Hà Nội
3100000000.0,90.0,3,2,Công ty CP Thi công cơ giới xây lắp
5850000000.0,164.0,3,3,Tập đoàn Vingroup
5300000000.0,103.0,3,2,Tập đoàn Vingroup
2350000000.0,80.0,3,2,
1460000000.0,46.5,1,1,
2190000000.0,86.0,3,2,
7300000000.0,120.0,3,2,Tập đoàn Vingroup
5500000000.0,82.0,2,2,Tập đoàn Vingroup
2900000000.0,72.0,2,2,Tập đoàn Vingroup
2200000000.0,67.0,2,2,
780000000.0,32.0,1,1,
1560000000.0,81.2,3,2,Công ty CP Eurowindow Holding
1350000000.0,72.9,2,2,Công ty CP Eurowindow Holding
3000000000.0,82.0,3,2,Công ty xây dựng 319 Bộ Quốc phòng
2500000000.0,109.0,3,2,Công ty CP Đầu tư Hải Phát
3500000000.0,108.0,2,2,Tập đoàn Vingroup
1240000000.0,72.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
2700000000.0,65.0,2,1,Tập đoàn Vingroup
2300000000.0,78.5,2,2,Công ty CP Đầu tư Xây dựng số 9 Hà Nội
1050000000.0,63.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
2600000000.0,82.0,2,2,
6100000000.0,148.0,4,2,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC
2550000000.0,73.0,2,2,
4200000000.0,106.0,3,2,Công ty CP Đầu tư và Phát triển Hòa Bình - HBI
1900000000.0,63.6,2,2,Công ty TNHH Thiên Hương
1100000000.0,50.7,2,1,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
3050000000.0,93.0,3,2,
2200000000.0,86.0,2,2,
1950000000.0,80.0,2,2,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
7000000000.0,95.0,2,2,Tổng Công ty Đầu Tư và Phát Triển Nhà Hà Nội - Handico
1820000000.0,102.8,3,3,Công ty CP Bất động sản Hải Phát
2200000000.0,58.0,1,1,Công ty CP Đầu tư Phú Thượng 
2900000000.0,73.0,2,2,Tập đoàn Vingroup
900000000.0,52.3,2,1,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
1300000000.0,70.0,2,2,Công ty CP Sông Đà Thăng Long
1850000000.0,64.0,2,1,Công ty CP thương mại Cầu Giấy CTM
950000000.0,56.5,2,1,Công ty CP Tập đoàn Nam Cường Hà Nội
2500000000.0,43.0,1,1,Công ty CP Tân Phú Long
7500000000.0,95.0,2,2,Tổng Công ty Đầu Tư và Phát Triển Nhà Hà Nội - Handico
4800000000.0,120.0,3,2,Công ty CP Đầu tư và Phát triển Hòa Bình - HBI
960000000.0,49.0,2,1,Công ty CP Đầu tư và Xây dựng Xuân Mai
1600000000.0,83.0,2,2,
3000000000.0,94.0,3,2,Công ty CP Đầu tư Phú Thượng 
2400000000.0,74.0,2,2,Công ty TNHH Bất động sản và Xây dựng Việt Hưng
1200000000.0,67.0,2,2,Xí nghiệp Xây dựng Tư nhân Số 1 Lai Châu
1890000000.0,53.0,1,1,Tập đoàn Vingroup
3350000000.0,121.0,3,2,
2850000000.0,93.0,3,2,Công ty CP Đầu tư và Xây dựng HUD1
2650000000.0,128.5,3,2,Công ty CP Đầu tư và Xây dựng Xuân Mai
820000000.0,45.0,1,1,Xí nghiệp Xây dựng Tư nhân Số 1 Lai Châu
3700000000.0,98.0,3,2,Tổng công ty CP Phong Phú
2150000000.0,89.0,3,2,Công ty CP Đầu tư Văn Phú - Invest
1022000000.0,61.94,2,2,
3500000000.0,109.0,3,2,Công ty Cổ phần Địa ốc MB
1800000000.0,50.0,2,1,
3150000000.0,138.0,3,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
3100000000.0,84.8,3,2,Công ty Đầu tư Xây dựng số 2 Hà Nội
2450000000.0,70.5,2,2,Công ty CP Đầu tư Văn Phú - Invest
1250000000.0,67.04,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
1220000000.0,65.0,2,2,
970000000.0,56.0,2,1,Xí nghiệp Xây dựng Tư nhân Số 1 Lai Châu
3000000000.0,73.0,2,2,Tập đoàn Vingroup
3272000000.0,115.0,3,2,
4160000000.0,106.0,3,2,Tập đoàn Vingroup
958000000.0,49.0,2,2,Công ty CP Đầu tư Phát triển Nhà Thăng Long - Việt Nam
8400000000.0,168.0,3,2,Công ty CP quan hệ Quốc tế Đầu tư Sản xuất - Ciri
4200000000.0,100.0,3,2,Công ty CP Terra Gold Việt Nam
1460000000.0,89.0,3,2,Công ty CP Đầu tư và Xây dựng Xuân Mai
2436000000.0,103.0,3,2,
1780000000.0,52.0,2,1,
1130000000.0,52.0,2,1,Tập đoàn Vingroup
1600000000.0,46.5,1,1,Tập đoàn Vingroup
950000000.0,70.0,2,2,Công ty CP Đầu tư và Xây dựng HUD3
2700000000.0,81.0,2,2,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC
6800000000.0,113.0,3,2,Tập đoàn Sun Group
1050000000.0,70.0,2,2,
3500000000.0,134.0,3,3,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
1400000000.0,56.0,2,1,
2700000000.0,42.5,2,1,
1650000000.0,65.0,2,2,Công ty CP Đầu tư Hải Phát Thủ Đô
1250000000.0,43.0,1,1,
1300000000.0,85.0,2,2,Công ty CP Sông Đà 1.01
3200000000.0,137.0,3,3,Tập đoàn CapitaLand
1550000000.0,54.5,2,1,Tập đoàn Vingroup
2200000000.0,90.0,2,2,Tập đoàn CapitaLand
3750000000.0,96.5,2,2,Công ty CP Đầu tư Thương mại Dịch vụ Cầu Giấy
2800000000.0,79.29,3,2,
2600000000.0,85.53,3,2,
2560000000.0,100.0,3,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
2350000000.0,66.0,2,2,Tập đoàn Vingroup
2050000000.0,65.0,2,2,Công ty TNHH Thiên Hương
1400000000.0,121.0,4,3,Tổng công ty đầu tư phát triển nhà và đô thị Bộ Quốc Phòng
2800000000.0,93.7,3,2,Công ty CP Tập đoàn Sunshine
1030000000.0,76.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
6600000000.0,130.0,3,2,Tập đoàn Sun Group
1700000000.0,100.0,3,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
750000000.0,55.0,1,1,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
1200000000.0,63.5,2,2,Công ty CP Bất động sản Hải Phát
2950000000.0,95.0,2,2,Công ty CP Thương mại Minh Vĩnh Khang
2800000000.0,72.0,2,2,Công ty xây dựng 319 Bộ Quốc phòng
2450000000.0,88.0,2,2,Công ty CP Vimeco
1800000000.0,56.0,2,1,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC
2400000000.0,79.0,3,2,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC
3700000000.0,121.0,3,2,
2500000000.0,65.0,2,1,Công ty CP Hóa Dầu Quân Đội
3200000000.0,101.0,3,2,
